text,url,manifestolabel_human
"Karin Keller-Sutter nimmt klar Stellung gegen eine unnötige Verfassungsänderung für die #EhefürAlle. Wir appellieren an den Ständerat, der Position des Bundesrats in dieser Frage zu folgen. #KKS @ParlCH",https://twitter.com/2498223108/status/1333712984561094658,social justice +
"Coronavirus-Liveticker. +++ 11:35 CSU will dauerhaft niedrige Mehrwertsteuer für Gaststätten +++. 

Danke, die #CSU übernimmt meinen Antrag aus dem Sommer, der genau dies fordert! ⁦@AfDimBundestag⁩ ⁦@AfD⁩ ⁦⁩ ⁦@AlternativeNRW⁩  https://t.co/TkxTVd4cLP",https://twitter.com/1286011081/status/1333361319991500801,incentives +
"Das einzige Wettrüsten, an dem sich fortschrittliche Parteien beteiligen sollten: Der internationale Wettkampf um das beste Gesundheits- und Sozialsystem. Wenn #Gruene bereits aus der Opposition heraus für #Aufrüstung und Kriegseinsätze werben, gruselt es einen vor Schwarz-Grün. https://t.co/VIX4IGdogu",https://twitter.com/4164673821/status/1333361557703692288,military -
UHAUEHAUEHUAEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAEUAHEUAHEUAHEAUEHAUEHAUEHAUEHUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEHAUEUAHEAUEHAU,https://twitter.com/3215178941/status/1338884917829259265,undefined
"Wer sich mit russischen Fähigkeiten mal in der Tiefe befassen möchte, dem sei ""Russia's military capabilities in a 10-Year perspective"" von @FOIresearch sehr ans Herz gelegt! 

https://t.co/hYbHq2e1I1 https://t.co/nU5uK5Xc5N",https://twitter.com/1251395453712728070/status/1338211894197358592,military +
"Es ging @peteraltmaier nie um Arbeitsplätze, die Menschen vor Ort, soziale Gerechtigkeit oder Versorgungssicherheit.

Es ging @peteraltmaier immer nur um die Aktionäre von RWE und die fossile Industrie.

#AlleDoerferBleiben",https://twitter.com/1079452493954850827/status/1339191398092976128,social justice +
"Der 21- jährige Beschuldigte lebt seit 2015 in 🇩🇪 u hat eine Aufenthaltsgenehmigung

Das nächste Opfer dieser wahnsinnigen links-grünen Willkommenspolitik!
#Einzelfall 

Horror-Tat in Bayern: Mädchen auf dem Heimweg in Wohnung gelockt und vergewaltigt https://t.co/jG9GsiB5tU",https://twitter.com/953341454788775936/status/1339210370255376388,national way of life +
"Unglaublich: Der @peteraltmaier @BMWi_Bund hintergeht #Bundestag und hält eine Studie ein Jahr zurück, wonach fünf Dörfer im Tagebau #Garzweiler nicht abgebaggert werden müssten. Angesichts dessen Vertreibung und Enteignung von Menschen sofort stoppen! https://t.co/UYCkcHdMVQ",https://twitter.com/88630242/status/1339155800250572803,free enterprise +
"@Dzienus Na ja, als rechter Staatskapitalist sind Sie aber ganz schön empfindlich. Die Staatskapitalisten meiner Jugend waren da härter.",https://twitter.com/2491731514/status/1339245930458001410,political authority +
"Bei den #Corona Horrorzahlen aus #Sachsen von ""Sachsen nimmt es nicht so genau"" zu schreiben, ist genau so verwerflich wie bei einem betrügerischen Konkurs von ""kreativer Buchführung"" zu sprechen.

#RuecktrittKretschmer https://t.co/VHt7NDnmIF",https://twitter.com/1013113352485265409/status/1474284767646527489,welfare +
"Denn Wirtschaftsministerin #Schramböck weigert sich nach wie vor, einer temporären Patentaussetzung auf Impfstoffe, Medikamente und Diagnostika im Kampf gegen #COVID19 zuzustimmen - obwohl weltweit 100+ Staaten genau dies fordern. 

Das ist äußerst kurzsichtig.",https://twitter.com/8515342/status/1474036305474785283,welfare +
"@welt Kommunikation ist keine Einbahnstraße. Wer austeilt, muss auch einstecken können.",https://twitter.com/1330275148826619906/status/1468566348045426689,political authority +
"`dass wir ein Nullsummenspiel in der 
Gesellschaft konstruiert haben, daher die 
Konten sich insgesamt über die ganze 
Nationalökonomie immer ausgleichen 
müssen,  heißt, das dass, was einige im Plus 
gewinnen, muss der gesamte Rest der ...`
9/n",https://twitter.com/68112791/status/1388613602639294466,undefined
"Ob das gut ist für die Schweiz, mag ich bezweifeln 🤷‍♂️ Was verbockt er als nächstes?",https://twitter.com/47943323/status/1468542966071447554,political authority +
Die ganze Gesellschaft rafft es nicht und glaubt sie könnte alle Probleme mit Geld lösen.,https://twitter.com/1138080482254626818/status/1468221392428621834,welfare +
"Wieso glauben Menschen, sie würden die StVO außer Kraft setzen können, sofern sie den Warnblinker betätigen?
Nein Susanne! Auch mit Warnblinker darfst du nicht quer auf dem Bürgersteig parken und alles blockieren sodass Rollstuhlfahrer und Co auf die Straße ausweichen müssen…",https://twitter.com/1445232854888325123/status/1465698749255073803,minority groups +
"Goldgräberstimmung am PropTech-Markt - Lesen Sie im Beitrag von @SarahSchlesing8, warum die Bau- und Immobilienwirtschaft die letzte große Goldgrube ist!
https://t.co/9StrcAUrSO
#PropTech #Bauwirtschaft #Immobilienwirtschaft https://t.co/MB7Y7vTiyS",https://twitter.com/19582125/status/1468498130182225921,productivity +
"Wird man als palästinensisches Kind in Gaza geboren, ist das wie lebenslänglich in einem israelischen Knast. Zwei Millionen Menschen: auf drei Seiten Zaun und Mauer, auf der vierten das Meer.
https://t.co/wKTWMuYSdb",https://twitter.com/544664538/status/1468349331203923970,foreign special -
"Nur minimal verwirrend, dass die Bundesfamilienministerin ihren Nachnamen mit einem großen deutschen Presseerzeugnis teilt.",https://twitter.com/134414258/status/1472889706723647495,undefined
"Na, wenn das jemand vom Öffentlich-Rechtlichen sagt ☝🏼",https://twitter.com/3292307982/status/1472627245994893315,social harmony +
"@reitschuster @oida_grantler Jetzt dürften es auch die letzten Impflinge begreifen: sie sind der Nährboden, von dem die Pharmaindustrie &amp; Politik sich nährt und mästet! Und wir alle, Geimpft oder Ungeimpft, dürfen das über die Steuerlast finanzieren! Der Steuerschock wird kommen!",https://twitter.com/1911660589/status/1472709480316080128,political corruption -
"Ich habe zunehmend den Eindruck, dass den Regierungen Europas und der USA die Kontrolle über fast alles entgleitet, was sie in den letzten 40 Jahren an sich gerissen oder umfunktioniert (Energie!) haben.
Inflation und einbrechende Lieferketten werden das Ihrige beitragen.",https://twitter.com/1283680511102193666/status/1472709804632293376,undefined
"""Der organisierte Kapitalismus macht also die Existenz von starken, demokratisch strukturierten Gewerkschaften, die als Sammelstätten des Widerstandes der Lohnabhängigen dienen, notwendig - auch im Bewußtsein dieser Lohnabhängigen."" E. Schmidt 1971: Ordnungsfaktor oder Gegenmacht",https://twitter.com/1411781483791097860/status/1472673571713560585,labour +
"Wenn sich jetzt jemand fragt was das mit #Polizei zu tun hat, dann muss er nur auf die Straßen schauen u. wird feststellen wie stark Uninformiertheit die #Polizei beschäftigen kann. (ab)",https://twitter.com/2385785154/status/1476668154092965895,democracy +
Transformation: BMW will 6.000 neue Stellen wegen E-Autos schaffen  https://t.co/1Ux4C5g3BU,https://twitter.com/8724992/status/1476453856699727873,anti-growth economy +
"-&gt; überall in der Vergangenheit gegeben hat, ist auch die Unwahr.. nein... das ist sogar gelogen. Die Maßnahmen waren in ALLEN Ländern unterschiedlich, nur die Bundesnotbremse war einheitlich und NUR, weil die Länder - auch die grün mitregierten - auf Deutsch Scheiße gebaut -&gt;",https://twitter.com/28804762/status/1469267075344576525,welfare +
"Weitere Analysen und Hintergrundinfos zu den Folgen der Corona-Pandemie für die Preisentwicklung gibt es in unserem Podcast #StatGespräch. Dort wird auch nochmal erklärt, welche Rolle #Basiseffekt|e spielen:
https://t.co/wGp5EybzI8 https://t.co/LTO0qekDRS",https://twitter.com/252592147/status/1469201780458369024,economic orthodoxy +
"Man scheint sich seiner Sache nicht sicher zu sein. Die #Energiewende hat mehr als die deutsche Einheit gekostet und ist vom Verhältnis Ausgaben und Ergebnis eine große Katastrophe. Stattdessen ein weiter so und wilde Verschwörungstheorien weben, wie z. B.",https://twitter.com/947486211811225601/status/1476620345058725890,economic orthodoxy +
@444333account Der Unterschied der Behandlung der Menschen als Untertan wie in München oder als Bürger wie hier durch die Polizei Nürnberg.,https://twitter.com/1467114538759868417/status/1476846322976182272,freedom/human rights +
Sagen wir mal alle lieb Danke dem Kapital #FreeLina,https://twitter.com/2556496194/status/1476979348276228102,marxist analysis +
"Während die Ukraine die Hälfte aller ihrer Truppen zum Donbass zusammengezogen hält, hat am Mittwoch erstmals ein US-Spionageflugzeug die Ostukraine überflogen. Die Wahrscheinlichkeit ist hoch, dass dies in Vorbereitung einer Offensive Kiews gegen den Donbass geschieht.",https://twitter.com/743119080421490688/status/1476857003725230083,military -
"R. i. P. Betty White, Sankt Olaf wird sicherlich Staatstrauer anordnen 🖤",https://twitter.com/2306169486/status/1477007598037737474,undefined
"Ist Euch mal in den Kopf gekommen, dass Wirtschaft, Energie, Lebensmittel, Wohnraum, Geld, Rechtsstaat, bewusst zerstört und/oder verteuert wird, damit diese elementaren Dinge vom Staat irgendwann zugewiesen werden können?
#NWO
#GreatReset
#ID
#QRCode",https://twitter.com/1152885512472072192/status/1476745462900215809,freedom/human rights +
"Wenn ich die Berichte über diejenigen sehe, die teilw. mehrere hundert KM nach Polen fahren, um dort dann für teuer Geld klafterweise Feuerwerkskörper zu kaufen, nur um diese dann in wenigen Minuten einer einzigen Nacht in die Luft zu blasen, kommt mir das ganz schön infantil vor",https://twitter.com/879133287037489153/status/1476627716564819973,undefined
"Wie lange wird es wohl noch dauern, bis die Regierung für sie unangenehme systemkritische Demos verbietet?",https://twitter.com/126378171/status/1472084610829979648,freedom/human rights +
"1962 Δ 2022 ?

#Russland hat DREI ROTE LINIEN in Bezug auf die #Ukraine: keine #NATO-#Mitgliedschaft, keine amerikanischen #Militärbasen auf ukrainischem Boden, keine #Offensivwaffen in der Nähe der russischen Grenzen.""
Wladimir Jewsejew (IMEMO):
.
https://t.co/P4zQu58AaG @ntvde",https://twitter.com/244970171/status/1472176830589423617,military +
"Gute Frage !! Aber was bitte hat sich den seit dem Abriss eines Bauwerks
ab 89 geändert? Ja richtig ,nichts ausser das die Wendehälse sich schön
verteilt haben und scheinbar nichts von ihrer Macht eingebüßt haben!
Alles rote Socken!!!",https://twitter.com/1429002659848146945/status/1471413463402565633,political authority +
"@FrankoniaOliver Seit in Deutschland und Österreich die Menschen auf die Straße gehen sind die Infektionszahlen stark zurückgegangen.
Demonstrieren schützt!!",https://twitter.com/1295621849930506240/status/1471220985600917514,freedom/human rights +
"Die aufgedeckten Mordpläne gegen @MPKretschmer sind erschütternd. Das Ausmaß der Hetze und des Hasses, der gegen Politiker geschürt wird, ist unerträglich! Die Täter müssen hart bestraft werden. Und wir brauchen schnell eine schärfere Kontrolle von Diensten wie #Telegram.",https://twitter.com/855232346/status/1471117521050910721,law and order +
"#Benefits verschiedenster Couleur zählen längst zu den Argumenten, mit denen Arbeitgeber um #Fachkräfte werben. Doch der tatsächliche Mehrwert für die #Mitarbeiter bleibt anschließend häufig im Dunkeln. #bAV
https://t.co/izvZRFEToQ",https://twitter.com/905492186/status/1471396872015298561,labour +
"Top Artikel, der es auf den Punkt bringt. Und interessant für ALLE Steuerzahler, es geht nämlich auch um EURE Kohle!
#nopknrw #neinzumzwang #wirsindmehr #Pflegenotstand

https://t.co/QKbygbt9By https://t.co/2PXCz8a36c",https://twitter.com/2869408307/status/1471196540324745224,labour +
Vielleicht kann uns ein befreundetes Land seinen Staatsschutz ausborgen?,https://twitter.com/3855492917/status/1469560575608958980,law and order +
"""Die Vorsitzende der Mittelstands- und Wirtschaftsunion (MIT), Gitta Connemann, kritisierte, die Ampelkoalition schade mit ihrem Plan den kleinen und mittelständischen Betrieben in Deutschland, die den Väterurlaub finanzieren müssten.""
🤷‍♀️
https://t.co/9gMIRXQdwI",https://twitter.com/52184587/status/1473561447254925314,free enterprise +
"Linke: ""Wie beenden wir diese Pandemie? Welchen Planeten hinterlassen wir unseren Kindern? Was passiert nach der nächsten Finanzkrise?..... ""

Rechte: https://t.co/JHpOrOPSUg",https://twitter.com/707717602316066816/status/1473389217405353987,political authority +
"Es köchelte an vielen Stellen seit Jahren vor sich hin. Konnte man schön beobachten. Zwischen RKI und BMG, zwischen Stiko und BMG, Navko und BMG, Kekule mit der Uni Halle, wie auch viele weniger hoch aufgehängte Konstellationen aus meinem beruflichen Umfeld. Ich sehe Parallelen..",https://twitter.com/738818523338805248/status/1473427468140916739,welfare +
Und natürlich wieder in der Blödzeitung. Warum wird dieses Schundblatt nicht einfach von allen ignoriert? #bildboykottieren,https://twitter.com/2748137399/status/1472560532859375620,welfare +
Das gilt übrigens auch für #Thüringen. Wir kratzen an der 30 % Marke bei der #BoosterImpfung die auf der Straße von #Diktatur schwafeln sind dann doch sehr wenige.,https://twitter.com/195792700/status/1473580711374462983,welfare +
"Bestes Deutschland aller Zeiten. Honecker und Mielke wären stolz auf solche ""Ordnungshüter"". #Corona",https://twitter.com/777522151654055936/status/1473567263429206019,freedom/human rights +
"Darf ich vorstellen: das ist unsere Bundesministerin für Bildung und Forschung. 

Keine weiteren Fragen, Euer Ehren.",https://twitter.com/828679090102235136/status/1473412516067819523,welfare +
"Er ist eine Geisel des belarussischen Regimes. Bestraft wird er, davon bin ich überzeugt, auch für das Engagement seiner Frau Swetlana im litauischen Exil.",https://twitter.com/1281663410/status/1470870144939343882,freedom/human rights +
"Ob Corona oder Klima – der Mangel an vorausschauendem Denken und Handeln war in diesem Jahr so offenkundig, dass es schmerzte. Aber nicht nur die Politik, auch wir Bürger stehen jetzt in der Pflicht. https://t.co/FbFUHSuvdV",https://twitter.com/2834511/status/1471058088757108737,economic planning +
Das würde auch in Österreich so viel erklären … aber warum heißt es dann noch nicht Bad Braunau und Bad Ried/Innkreis?,https://twitter.com/802213697989079042/status/1474006447000363008,undefined
"@stephanpalagan „Unter dem Deckmantel der Pandemie werde die Freiheit dauerhaft beschnitten und in Berlin ein »Neues Deutschland« aus der Taufe gehoben.“ - Das ist O-Ton AfD. Zur Abgrenzung gegenüber der AfD gehört auch, nicht selbst so zu sprechen wie die Rechtsextremen.",https://twitter.com/3082383264/status/1474063310219796488,democracy +
Er hat offensichtlich alle nötigen Qualifikationen...wie seine Kollegin...,https://twitter.com/1437810368538161158/status/1468177729363267587,political authority +
"Völlig richtig. Die neue Regierung muss in den kommenden 100 Tagen die Blockaden der #GroKo beseitigen. Z.B. Grünland für Biodiv Solar. 

Und dann brauchen wir eine nationale Mobilisierung: auf dem eigenen Dach, mit der eigenen Stromrechnung und der eigenen Geldanlage.",https://twitter.com/1425721258554150917/status/1468110112464191490,anti-growth economy +
"Ich fühle mich so verarscht von der Politik. Das wird voll auf dem Rücken kleinster Unternehmen ausgetragen. Erst große Versprechungen und Gesten machen, und dann wieder kassieren.

Ob Megakonzerne die ganzen Rettungsmilliarden auch komplett zurückzahlen müssen?",https://twitter.com/1199257722656641024/status/1468132445711224836,market regulation +
